ArrivalRate,device_write,cpus,memory,cpuLoad,Throughput,ResponseTime
90,10mb,0.5,500m,400,90,1.3
90,10mb,0.5,500m,450,90,1.6
90,10mb,0.5,500m,500,90,1.3
100,10mb,0.5,500m,350,100,0.7
100,10mb,0.5,500m,400,100,1
100,10mb,0.5,500m,450,100,1
100,10mb,0.5,500m,500,100,1
100,10mb,0.5,500m,350,100,1.1
100,10mb,0.5,500m,400,100,1.4
100,10mb,0.5,500m,450,100,1.6
100,10mb,0.5,500m,500,100,1.7
100,10mb,0.5,500m,350,100,1.2
100,10mb,0.5,500m,400,100,1
100,10mb,0.5,500m,450,100,1
100,10mb,0.5,500m,500,100,1.1
100,10mb,0.5,500m,350,100,1
100,10mb,0.5,500m,400,100,1.2
100,10mb,0.5,500m,450,100,1.4
100,10mb,0.5,500m,500,100,1.3
100,10mb,0.5,500m,350,100,1.1
100,10mb,0.5,500m,400,100,1.1
100,10mb,0.5,500m,450,100,1.1
100,10mb,0.5,500m,500,100,1
100,10mb,0.5,500m,350,100,4.1
100,10mb,0.5,500m,400,99.9,1.6
100,10mb,0.5,500m,450,100,1.1
100,10mb,0.5,500m,500,100,1.2
100,10mb,0.5,500m,350,100,1.1
100,10mb,0.5,500m,400,100,1.2
100,10mb,0.5,500m,450,100,1.1
100,10mb,0.5,500m,500,100,1.1
100,10mb,0.5,500m,350,100,1.2
100,10mb,0.5,500m,400,100,1.6
100,10mb,0.5,500m,450,100,1.3
100,10mb,0.5,500m,500,99.9,1.1
100,10mb,0.5,500m,350,100,1.1
100,10mb,0.5,500m,400,100,1.1
100,10mb,0.5,500m,450,100,1.2
100,10mb,0.5,500m,500,100,1.6
100,10mb,0.5,500m,350,100,1.2
100,10mb,0.5,500m,400,100,1.1
100,10mb,0.5,500m,450,100,1.1
100,10mb,0.5,500m,500,100,1.1
100,10mb,0.5,500m,350,100,1
100,10mb,0.5,500m,400,100,1.4
100,10mb,0.5,500m,450,100,1.3
100,10mb,0.5,500m,500,100,2
100,10mb,0.5,500m,350,100,1.1
100,10mb,0.5,500m,400,100,1
100,10mb,0.5,500m,450,100,1
100,10mb,0.5,500m,500,100,1.1
100,10mb,0.5,500m,350,100,1
100,10mb,0.5,500m,400,100,1.3
100,10mb,0.5,500m,450,100,1.4
100,10mb,0.5,500m,500,100,1.3
100,10mb,0.5,500m,350,100,1.1
100,10mb,0.5,500m,400,100,1
100,10mb,0.5,500m,450,100,1.1
100,10mb,0.5,500m,500,100,1
100,10mb,0.5,500m,350,100,1.1
100,10mb,0.5,500m,400,100,1.6
100,10mb,0.5,500m,450,100,1.7
100,10mb,0.5,500m,500,100,1.7
110,10mb,0.5,500m,350,110,1.1
110,10mb,0.5,500m,400,110,1.1
110,10mb,0.5,500m,450,110,1.1
110,10mb,0.5,500m,500,110,1.1
110,10mb,0.5,500m,350,110,1.1
110,10mb,0.5,500m,400,109.9,1.2
110,10mb,0.5,500m,450,110,1.6
110,10mb,0.5,500m,500,109.9,1.4
110,10mb,0.5,500m,350,110,1.6
110,10mb,0.5,500m,400,110,1
110,10mb,0.5,500m,450,110,1.1
110,10mb,0.5,500m,500,110,1.1
110,10mb,0.5,500m,350,110,1.1
110,10mb,0.5,500m,400,110,1
110,10mb,0.5,500m,450,110,1.3
110,10mb,0.5,500m,500,109.9,1.6
110,10mb,0.5,500m,350,110,1.4
110,10mb,0.5,500m,400,110,1.2
110,10mb,0.5,500m,450,110,1.1
110,10mb,0.5,500m,500,110,1
110,10mb,0.5,500m,350,110,1.1
110,10mb,0.5,500m,400,110,1
110,10mb,0.5,500m,450,110,1.2
110,10mb,0.5,500m,500,110,1.4
110,10mb,0.5,500m,350,109.9,1.5
110,10mb,0.5,500m,400,110,1.2
110,10mb,0.5,500m,450,110,1.2
110,10mb,0.5,500m,500,110,1.1
110,10mb,0.5,500m,350,110,3.7
110,10mb,0.5,500m,400,110,1.7
110,10mb,0.5,500m,450,110,1.3
110,10mb,0.5,500m,500,110,1.4
110,10mb,0.5,500m,350,110,1.5
110,10mb,0.5,500m,400,110,1.4
110,10mb,0.5,500m,450,110,1.1
110,10mb,0.5,500m,500,110,1
110,10mb,0.5,500m,350,110,1.1
110,10mb,0.5,500m,400,110,1
110,10mb,0.5,500m,450,110,1.1
110,10mb,0.5,500m,500,110,1.2
110,10mb,0.5,500m,350,110,1.3
110,10mb,0.5,500m,400,110,1.5
110,10mb,0.5,500m,450,110,1.2
110,10mb,0.5,500m,500,110,1.1
110,10mb,0.5,500m,350,110,1
110,10mb,0.5,500m,400,110,1.1
110,10mb,0.5,500m,450,110,1
110,10mb,0.5,500m,500,110,1
110,10mb,0.5,500m,350,109.9,1.3
110,10mb,0.5,500m,400,110,1.4
110,10mb,0.5,500m,450,110,1.3
110,10mb,0.5,500m,500,109.9,1.3
110,10mb,0.5,500m,350,110,1.1
110,10mb,0.5,500m,400,109.9,1.1
110,10mb,0.5,500m,450,110,1.1
110,10mb,0.5,500m,500,110,1.1
110,10mb,0.5,500m,350,110,1.1
110,10mb,0.5,500m,400,109.9,1.3
110,10mb,0.5,500m,450,110,1.4
110,10mb,0.5,500m,500,110,1.4
120,10mb,0.5,500m,350,120,1.2
120,10mb,0.5,500m,400,120,1.1
120,10mb,0.5,500m,450,120,1
120,10mb,0.5,500m,500,120,1
120,10mb,0.5,500m,350,120,6.4
120,10mb,0.5,500m,400,120,1.4
120,10mb,0.5,500m,450,120,1.4
120,10mb,0.5,500m,500,120,1
120,10mb,0.5,500m,350,120,1.1
120,10mb,0.5,500m,400,120,1
120,10mb,0.5,500m,450,120,1
120,10mb,0.5,500m,500,120,1
120,10mb,0.5,500m,350,120,4.2
120,10mb,0.5,500m,400,120,1.4
120,10mb,0.5,500m,450,120,1.4
120,10mb,0.5,500m,500,119.9,1.3
120,10mb,0.5,500m,350,120,1
120,10mb,0.5,500m,400,120,1
120,10mb,0.5,500m,450,120,1.1
120,10mb,0.5,500m,500,120,1
120,10mb,0.5,500m,350,120,1
120,10mb,0.5,500m,400,120,1.2
120,10mb,0.5,500m,450,120,1.4
120,10mb,0.5,500m,500,120,1.3
120,10mb,0.5,500m,350,120,1.4
120,10mb,0.5,500m,400,120,1.2
120,10mb,0.5,500m,450,120,1.1
120,10mb,0.5,500m,500,120,1.1
120,10mb,0.5,500m,350,120,1.1
120,10mb,0.5,500m,400,120,1.1
120,10mb,0.5,500m,450,120,1
120,10mb,0.5,500m,500,120,1.3
120,10mb,0.5,500m,350,120,1.4
120,10mb,0.5,500m,400,120,1.4
120,10mb,0.5,500m,450,120,1.3
120,10mb,0.5,500m,500,120,1.1
120,10mb,0.5,500m,350,120,1.1
120,10mb,0.5,500m,400,120,1
120,10mb,0.5,500m,450,120,1.1
120,10mb,0.5,500m,500,120,1.1
120,10mb,0.5,500m,350,120,1.2
120,10mb,0.5,500m,400,119.9,1.4
120,10mb,0.5,500m,450,120,1.4
120,10mb,0.5,500m,500,120,1.3
120,10mb,0.5,500m,350,120,1.1
120,10mb,0.5,500m,400,120,1.1
120,10mb,0.5,500m,450,120,1
120,10mb,0.5,500m,500,120,1
120,10mb,0.5,500m,350,120,1.1
120,10mb,0.5,500m,400,120,1.1
120,10mb,0.5,500m,450,120,1.4
120,10mb,0.5,500m,500,120,1.4
120,10mb,0.5,500m,350,120,1.4
120,10mb,0.5,500m,400,120,1.1
120,10mb,0.5,500m,450,120,1.1
120,10mb,0.5,500m,500,120,1.1
120,10mb,0.5,500m,350,120,1
120,10mb,0.5,500m,400,120,1.1
120,10mb,0.5,500m,450,120,1.1
120,10mb,0.5,500m,500,120,1.4
130,10mb,0.5,500m,350,129.9,1.6
130,10mb,0.5,500m,400,129.9,1.4
130,10mb,0.5,500m,450,130,1.1
130,10mb,0.5,500m,500,130,1
130,10mb,0.5,500m,350,130,1.1
130,10mb,0.5,500m,400,130,1
130,10mb,0.5,500m,450,130,1
130,10mb,0.5,500m,500,130,1.1
130,10mb,0.5,500m,350,130,1.1
130,10mb,0.5,500m,400,130,1.6
130,10mb,0.5,500m,450,130,1.4
130,10mb,0.5,500m,500,130,1.4
130,10mb,0.5,500m,350,130,1.1
130,10mb,0.5,500m,400,130,1.1
130,10mb,0.5,500m,450,130,1
130,10mb,0.5,500m,500,130,1.3
130,10mb,0.5,500m,350,130,1
130,10mb,0.5,500m,400,130,1
130,10mb,0.5,500m,450,130,1.1
130,10mb,0.5,500m,500,130,1.4
130,10mb,0.5,500m,350,129.9,1.4
130,10mb,0.5,500m,400,130,1.3
130,10mb,0.5,500m,450,130,1.4
130,10mb,0.5,500m,500,129.9,1.3
130,10mb,0.5,500m,350,130,1
130,10mb,0.5,500m,400,130,1
130,10mb,0.5,500m,450,130,1.1
130,10mb,0.5,500m,500,130,1.1
130,10mb,0.5,500m,350,130,1
130,10mb,0.5,500m,400,130,1.1
130,10mb,0.5,500m,450,130,1.4
130,10mb,0.5,500m,500,130,1.3
130,10mb,0.5,500m,350,129.9,1.4
130,10mb,0.5,500m,400,130,1.3
130,10mb,0.5,500m,450,130,1.1
130,10mb,0.5,500m,500,130,1
130,10mb,0.5,500m,350,130,1
130,10mb,0.5,500m,400,129.9,1.2
130,10mb,0.5,500m,450,130,1.4
130,10mb,0.5,500m,500,130,1.3
130,10mb,0.5,500m,350,130,1.4
130,10mb,0.5,500m,400,130,1
130,10mb,0.5,500m,450,130,1
130,10mb,0.5,500m,500,130,1.1
130,10mb,0.5,500m,350,130,1
130,10mb,0.5,500m,400,130,1
130,10mb,0.5,500m,450,129.9,1.1
130,10mb,0.5,500m,500,130,1.2
130,10mb,0.5,500m,350,130,1.4
130,10mb,0.5,500m,400,130,1.4
130,10mb,0.5,500m,450,130,1.4
130,10mb,0.5,500m,500,129.9,1.1
130,10mb,0.5,500m,350,130,1.1
130,10mb,0.5,500m,400,130,1.1
130,10mb,0.5,500m,450,130,1
130,10mb,0.5,500m,500,130,1.1
130,10mb,0.5,500m,350,129.9,1.1
130,10mb,0.5,500m,400,129.9,1.2
130,10mb,0.5,500m,450,129.9,1.4
130,10mb,0.5,500m,500,129.9,1.4
140,10mb,0.5,500m,350,140,1.4
140,10mb,0.5,500m,400,139.9,1.2
140,10mb,0.5,500m,450,140,1.2
140,10mb,0.5,500m,500,140,1
140,10mb,0.5,500m,350,139.9,1.1
140,10mb,0.5,500m,400,140,1
140,10mb,0.5,500m,450,140,1
140,10mb,0.5,500m,500,140,1.1
140,10mb,0.5,500m,350,140,1.3
140,10mb,0.5,500m,400,139.9,1.4
140,10mb,0.5,500m,450,139.9,1.4
140,10mb,0.5,500m,500,140,1.4
140,10mb,0.5,500m,350,140,1.1
140,10mb,0.5,500m,400,140,1
140,10mb,0.5,500m,450,140,1
140,10mb,0.5,500m,500,140,1.1
140,10mb,0.5,500m,350,140,1.1
140,10mb,0.5,500m,400,140,1
140,10mb,0.5,500m,450,140,1.2
140,10mb,0.5,500m,500,140,1.3
140,10mb,0.5,500m,350,140,1.4
140,10mb,0.5,500m,400,140,1.4
140,10mb,0.5,500m,450,140,1.3
140,10mb,0.5,500m,500,140,1.1
140,10mb,0.5,500m,350,140,1
140,10mb,0.5,500m,400,140,1
140,10mb,0.5,500m,450,140,1.1
140,10mb,0.5,500m,500,139.9,1.1
140,10mb,0.5,500m,350,140,1.1
140,10mb,0.5,500m,400,140,1.2
140,10mb,0.5,500m,450,140,1.4
140,10mb,0.5,500m,500,140,1.4
140,10mb,0.5,500m,350,139.9,1.5
140,10mb,0.5,500m,400,140,1.3
140,10mb,0.5,500m,450,140,1
140,10mb,0.5,500m,500,140,1
140,10mb,0.5,500m,350,140,1.1
140,10mb,0.5,500m,400,140,1
140,10mb,0.5,500m,450,140,1.1
140,10mb,0.5,500m,500,140,1
140,10mb,0.5,500m,350,140,1.4
140,10mb,0.5,500m,400,140,2.5
140,10mb,0.5,500m,450,139.9,1.4
140,10mb,0.5,500m,500,140,1.5
140,10mb,0.5,500m,350,140,1.3
140,10mb,0.5,500m,400,140,1
140,10mb,0.5,500m,450,140,1.2
140,10mb,0.5,500m,500,140,1.1
140,10mb,0.5,500m,350,140,1.1
140,10mb,0.5,500m,400,140,1
140,10mb,0.5,500m,450,140,1.1
140,10mb,0.5,500m,500,140,1.1
140,10mb,0.5,500m,350,140,1.4
140,10mb,0.5,500m,400,140,1.4
140,10mb,0.5,500m,450,140,1.3
140,10mb,0.5,500m,500,139.9,1.2
140,10mb,0.5,500m,350,140,0.9
140,10mb,0.5,500m,400,139.9,1.2
140,10mb,0.5,500m,450,140,1.3
140,10mb,0.5,500m,500,140,1.3
150,10mb,0.5,500m,350,150,1.2
150,10mb,0.5,500m,400,150,1.6
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,150,1
150,10mb,0.5,500m,350,150,0.8
150,10mb,0.5,500m,400,150,1.1
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,150,1.1
150,10mb,0.5,500m,350,150,1.7
150,10mb,0.5,500m,400,149.9,1.2
150,10mb,0.5,500m,450,149.9,1.3
150,10mb,0.5,500m,500,150,1.3
150,10mb,0.5,500m,350,150,1.3
150,10mb,0.5,500m,400,150,1.3
150,10mb,0.5,500m,450,150,1.2
150,10mb,0.5,500m,500,150,1.1
150,10mb,0.5,500m,350,150,1.1
150,10mb,0.5,500m,400,150,1.1
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,150,1.1
150,10mb,0.5,500m,350,150,1.1
150,10mb,0.5,500m,400,150,1.8
150,10mb,0.5,500m,450,150,1.4
150,10mb,0.5,500m,500,150,1.3
150,10mb,0.5,500m,350,150,1.2
150,10mb,0.5,500m,400,150,1.1
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,150,3.4
150,10mb,0.5,500m,350,150,1.1
150,10mb,0.5,500m,400,150,1
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,150,1
150,10mb,0.5,500m,350,149.9,1.4
150,10mb,0.5,500m,400,149.9,1.3
150,10mb,0.5,500m,450,150,1.3
150,10mb,0.5,500m,500,149.9,1.3
150,10mb,0.5,500m,350,150,1.1
150,10mb,0.5,500m,400,150,1
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,149.9,1.2
150,10mb,0.5,500m,350,150,1
150,10mb,0.5,500m,400,150,1
150,10mb,0.5,500m,450,150,1.1
150,10mb,0.5,500m,500,150,1.1
150,10mb,0.5,500m,350,149.9,1.4
150,10mb,0.5,500m,400,150,1.3
150,10mb,0.5,500m,450,149.9,1.3
150,10mb,0.5,500m,500,149.9,2.2
150,10mb,0.5,500m,350,150,1.1
150,10mb,0.5,500m,400,150,1
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,150,1.1
150,10mb,0.5,500m,350,150,1.2
150,10mb,0.5,500m,400,150,1.1
150,10mb,0.5,500m,450,150,1
150,10mb,0.5,500m,500,150,1.1
150,10mb,0.5,500m,350,150,1.3
150,10mb,0.5,500m,400,150,1.3
150,10mb,0.5,500m,450,150,1.4
150,10mb,0.5,500m,500,150,1.3
160,10mb,0.5,500m,350,160,1
160,10mb,0.5,500m,400,160,1
160,10mb,0.5,500m,450,160,1.1
160,10mb,0.5,500m,500,160,1
160,10mb,0.5,500m,350,160,1
160,10mb,0.5,500m,400,160,1
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,160,1.1
160,10mb,0.5,500m,350,160,1.4
160,10mb,0.5,500m,400,159.9,1.4
160,10mb,0.5,500m,450,159.9,1.4
160,10mb,0.5,500m,500,159.9,1.3
160,10mb,0.5,500m,350,160,1
160,10mb,0.5,500m,400,160,1.1
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,160,1
160,10mb,0.5,500m,350,160,1.1
160,10mb,0.5,500m,400,160,1
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,159.9,1.2
160,10mb,0.5,500m,350,160,1.4
160,10mb,0.5,500m,400,160,1.4
160,10mb,0.5,500m,450,159.9,1.5
160,10mb,0.5,500m,500,160,1.3
160,10mb,0.5,500m,350,160,1
160,10mb,0.5,500m,400,159.9,1.1
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,160,1.1
160,10mb,0.5,500m,350,160,1
160,10mb,0.5,500m,400,160,1
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,159.9,1.2
160,10mb,0.5,500m,350,160,1.4
160,10mb,0.5,500m,400,160,1.4
160,10mb,0.5,500m,450,160,1.4
160,10mb,0.5,500m,500,160,1.4
160,10mb,0.5,500m,350,160,1.1
160,10mb,0.5,500m,400,160,1.5
160,10mb,0.5,500m,450,159.9,1.5
160,10mb,0.5,500m,500,160,1.4
160,10mb,0.5,500m,350,160,1.5
160,10mb,0.5,500m,400,159.9,1.3
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,160,1
160,10mb,0.5,500m,350,160,1
160,10mb,0.5,500m,400,160,1
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,160,1
160,10mb,0.5,500m,350,160,1
160,10mb,0.5,500m,400,160,1.3
160,10mb,0.5,500m,450,160,1.4
160,10mb,0.5,500m,500,160,1.5
160,10mb,0.5,500m,350,159.9,1.4
160,10mb,0.5,500m,400,160,1.3
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,160,1.1
160,10mb,0.5,500m,350,159.9,1.1
160,10mb,0.5,500m,400,160,1
160,10mb,0.5,500m,450,160,1
160,10mb,0.5,500m,500,160,1
170,10mb,0.5,500m,350,170,1.1
170,10mb,0.5,500m,400,170,1
170,10mb,0.5,500m,450,170,1.5
170,10mb,0.5,500m,500,170,1.4
170,10mb,0.5,500m,350,169.9,1.4
170,10mb,0.5,500m,400,170,1.5
170,10mb,0.5,500m,450,169.8,1.2
170,10mb,0.5,500m,500,170,1.1
170,10mb,0.5,500m,350,170,1.1
170,10mb,0.5,500m,400,170,1.2
170,10mb,0.5,500m,450,170,1
170,10mb,0.5,500m,500,170,1
170,10mb,0.5,500m,350,170,1
170,10mb,0.5,500m,400,170,1.1
170,10mb,0.5,500m,450,170,1.1
170,10mb,0.5,500m,500,170,1.4
170,10mb,0.5,500m,350,170,1.5
170,10mb,0.5,500m,400,170,1.4
170,10mb,0.5,500m,450,170,1.4
170,10mb,0.5,500m,500,169.8,1.1
170,10mb,0.5,500m,350,170,1
170,10mb,0.5,500m,400,170,1.1
170,10mb,0.5,500m,450,170,1.1
170,10mb,0.5,500m,500,170,1
170,10mb,0.5,500m,350,170,1.1
170,10mb,0.5,500m,400,170,1
170,10mb,0.5,500m,450,170,1
170,10mb,0.5,500m,500,170,1.3
170,10mb,0.5,500m,350,170,1.4
170,10mb,0.5,500m,400,170,1.4
170,10mb,0.5,500m,450,170,1.5
170,10mb,0.5,500m,500,170,1.4
170,10mb,0.5,500m,350,170,1
170,10mb,0.5,500m,400,170,1.1
170,10mb,0.5,500m,450,170,1.1
170,10mb,0.5,500m,500,170,1
170,10mb,0.5,500m,350,170,1.1
170,10mb,0.5,500m,400,170,1.1
170,10mb,0.5,500m,450,170,1.1
170,10mb,0.5,500m,500,170,1
170,10mb,0.5,500m,350,170,1.3
170,10mb,0.5,500m,400,170,1.4
170,10mb,0.5,500m,450,170,1.4
170,10mb,0.5,500m,500,170,1.5
170,10mb,0.5,500m,350,170,1.4
170,10mb,0.5,500m,400,170,1
170,10mb,0.5,500m,450,170,1.1
170,10mb,0.5,500m,500,170,1.2
170,10mb,0.5,500m,350,170,1
170,10mb,0.5,500m,400,170,1.7
170,10mb,0.5,500m,450,170,1.1
170,10mb,0.5,500m,500,170,1
170,10mb,0.5,500m,350,170,1.1
170,10mb,0.5,500m,400,170,1.5
170,10mb,0.5,500m,450,169.9,1.5
170,10mb,0.5,500m,500,170,1.4
170,10mb,0.5,500m,350,170,1.5
170,10mb,0.5,500m,400,170,1.1
170,10mb,0.5,500m,450,170,1
170,10mb,0.5,500m,500,170,1
180,10mb,0.5,500m,350,180,1
180,10mb,0.5,500m,400,180,1.1
180,10mb,0.5,500m,450,180,1.1
180,10mb,0.5,500m,500,180,1.1
180,10mb,0.5,500m,350,180,1
180,10mb,0.5,500m,400,180,1.1
180,10mb,0.5,500m,450,180,1.4
180,10mb,0.5,500m,500,180,1.5
180,10mb,0.5,500m,350,180,1.4
180,10mb,0.5,500m,400,179.8,1.4
180,10mb,0.5,500m,450,180,1.4
180,10mb,0.5,500m,500,180,1
180,10mb,0.5,500m,350,180,1.1
180,10mb,0.5,500m,400,179.8,1.1
180,10mb,0.5,500m,450,180,1
180,10mb,0.5,500m,500,180,1.1
180,10mb,0.5,500m,350,180,1
180,10mb,0.5,500m,400,180,1.1
180,10mb,0.5,500m,450,180,1
180,10mb,0.5,500m,500,180,1.1
180,10mb,0.5,500m,350,180,1.4
180,10mb,0.5,500m,400,179.8,1.5
180,10mb,0.5,500m,450,180,1.4
180,10mb,0.5,500m,500,180,1.4
180,10mb,0.5,500m,350,179.8,1.5
180,10mb,0.5,500m,400,180,1.1
180,10mb,0.5,500m,450,179.8,1.1
180,10mb,0.5,500m,450,180,1.6
180,10mb,0.5,500m,500,179.8,1.1
180,10mb,0.5,500m,350,180,0.7
180,10mb,0.5,500m,400,179.8,0.7
300,10mb,0.5,500m,350,300,1.1
200,10mb,0.5,500m,400,200,1.1
300,10mb,0.5,500m,450,300,2.1
200,10mb,0.5,500m,500,199.5,1.6
300,10mb,0.5,500m,450,299.9,1.7
300,10mb,0.5,500m,350,299.9,1.6
200,10mb,0.5,500m,400,200,5
300,10mb,0.5,500m,350,299.5,1.8
200,10mb,0.5,500m,350,199.9,2.9
200,10mb,0.5,500m,400,199.8,2.3
200,10mb,0.5,500m,450,200,1.5
200,10mb,0.5,500m,500,199.8,1.5
200,10mb,0.5,500m,350,199.7,1.8
300,10mb,0.5,500m,400,300,1.6
200,10mb,0.5,500m,350,199.8,1.6
200,10mb,0.5,500m,400,199.8,1.3
200,10mb,0.5,500m,450,199.8,1.9
200,10mb,0.5,500m,500,199.8,1.5
200,10mb,0.5,500m,350,200,1.7
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,2.1
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.3
10,20mb,0.5,500m,350,10,1.3
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.8
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,2.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.3
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,2.1
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.3
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.2
10,20mb,0.5,500m,400,10,1.2
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.8
10,20mb,0.5,500m,350,10,1.9
10,20mb,0.5,500m,400,10,1.1
10,20mb,0.5,500m,450,10,1.1
10,20mb,0.5,500m,500,10,3.5
10,20mb,0.5,500m,350,10,1.1
10,20mb,0.5,500m,400,10,1.1
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.2
10,20mb,0.5,500m,350,10,1.6
10,20mb,0.5,500m,400,10,1.1
10,20mb,0.5,500m,450,10,1.2
10,20mb,0.5,500m,500,10,1.1
10,20mb,0.5,500m,350,10,1.1
10,20mb,0.5,500m,400,10,1.1
10,20mb,0.5,500m,450,10,1.1
10,20mb,0.5,500m,500,10,1.3
400,20mb,0.5,500m,400,400,0.8
400,20mb,0.5,500m,500,400,0.9
400,20mb,0.5,500m,400,400,0.9
400,20mb,0.5,500m,500,399.9,0.7
400,20mb,0.5,500m,400,400,0.8
400,20mb,0.5,500m,500,400,0.9
400,20mb,0.5,500m,400,400,0.7
400,20mb,0.5,500m,500,399.9,0.8
400,20mb,0.5,500m,400,400,0.7
400,20mb,0.5,500m,500,400,0.9
400,20mb,0.5,500m,400,400,0.9
400,20mb,0.5,500m,500,400,0.8
400,20mb,0.5,500m,400,399.9,0.7
400,20mb,0.5,500m,500,400,0.7
400,20mb,0.5,500m,400,400,0.9
400,20mb,0.5,500m,500,399.8,0.8
420,20mb,0.5,500m,400,420,1.8
420,20mb,0.5,500m,500,420,1.2
420,20mb,0.5,500m,400,420,1.3
420,20mb,0.5,500m,500,420,1.1
420,20mb,0.5,500m,400,420,1.4
420,20mb,0.5,500m,500,420,1.2
420,20mb,0.5,500m,400,420,1.8
420,20mb,0.5,500m,500,420,1.2
420,20mb,0.5,500m,400,420,1.6
420,20mb,0.5,500m,500,420,1.2
420,20mb,0.5,500m,400,420,1.8
420,20mb,0.5,500m,500,420,1
420,20mb,0.5,500m,400,420,1.8
420,20mb,0.5,500m,500,420,1.2
420,20mb,0.5,500m,400,420,1.3
420,20mb,0.5,500m,500,420,1.2
440,20mb,0.5,500m,400,440,0.8
440,20mb,0.5,500m,500,440,0.9
440,20mb,0.5,500m,400,440,1.2
440,20mb,0.5,500m,500,440,0.9
440,20mb,0.5,500m,400,440,0.8
440,20mb,0.5,500m,500,440,1
440,20mb,0.5,500m,400,440,0.8
440,20mb,0.5,500m,500,440,0.9
440,20mb,0.5,500m,400,440,1
440,20mb,0.5,500m,500,440,0.9
440,20mb,0.5,500m,400,440,1.1
440,20mb,0.5,500m,500,440,0.9
440,20mb,0.5,500m,400,440,0.8
440,20mb,0.5,500m,500,440,0.8
440,20mb,0.5,500m,400,440,0.8
440,20mb,0.5,500m,500,440,0.9
460,20mb,0.5,500m,400,460,0.8
460,20mb,0.5,500m,500,459,2.3
460,20mb,0.5,500m,400,460,0.8
460,20mb,0.5,500m,500,460,0.9
460,20mb,0.5,500m,400,454,1.9
460,20mb,0.5,500m,500,459,0.9
460,20mb,0.5,500m,400,460,0.8
460,20mb,0.5,500m,500,457,1.9
460,20mb,0.5,500m,400,460,0.8
460,20mb,0.5,500m,500,459,0.9
460,20mb,0.5,500m,400,460,0.8
460,20mb,0.5,500m,500,460,0.9
460,20mb,0.5,500m,400,455,1.8
460,20mb,0.5,500m,500,459,1
460,20mb,0.5,500m,400,460,0.8
460,20mb,0.5,500m,500,459,0.9
480,20mb,0.5,500m,400,456,2.8
480,20mb,0.5,500m,500,467,2.2
480,20mb,0.5,500m,400,456,1.8
480,20mb,0.5,500m,500,457,2.9
480,20mb,0.5,500m,400,456,2.3
480,20mb,0.5,500m,500,477,1.7
480,20mb,0.5,500m,400,476,1.9
480,20mb,0.5,500m,500,457,2.5
480,20mb,0.5,500m,400,436,1.8
480,20mb,0.5,500m,500,467,2.4
480,20mb,0.5,500m,400,476,2.8
480,20mb,0.5,500m,500,467,1.9
480,20mb,0.5,500m,400,456,2.3
